num,sitename,lon,lat
8049,WMO02661,15.47,56.83
8050,WMO02726,23.58,68.60
8051,WMO02761,21.30,61.15
8052,WMO06637,8.17,46.73
8053,WMO06682,9.18,46.93
8054,WMO10505,7.17,50.77
8055,WMO13601,19.80,41.33
8056,WMO22212,32.88,67.97
8057,WMO22312,32.88,66.70
8058,WMO26393,34.57,57.55
8059,WMO26795,34.02,54.42
8060,WMO27316,37.58,57.35
8061,WMO27321,38.30,57.50
8062,WMO27347,40.97,56.95
8063,WMO27417,36.75,56.35
8064,WMO27507,35.03,55.52
8065,WMO27511,36.82,55.90
8066,WMO27523,38.68,55.77
8067,WMO27539,40.65,55.60
8068,WMO27606,36.48,55.02
8069,WMO27611,36.70,55.38
8070,WMO27627,38.15,54.83
8071,WMO27697,48.82,54.95
8072,WMO27745,41.97,54.35
8073,WMO27776,46.70,54.48
8074,WMO27799,49.60,54.23
8075,WMO27821,38.13,54.00
8076,WMO27858,43.32,53.33
8077,WMO27894,48.83,53.60
8078,WMO27921,38.12,53.15
8079,WMO28517,53.07,55.72
8080,WMO28612,53.18,55.32
8081,WMO28705,51.10,54.42
8082,WMO28719,54.18,54.03
8083,WMO28806,52.45,53.62
8084,WMO28908,51.28,52.62
8085,WMO28916,54.75,52.93
8086,WMO34056,43.78,52.25
8087,WMO34072,46.37,52.33
8088,WMO34083,48.08,52.50
8089,WMO34098,48.83,52.03
8090,WMO34199,49.73,51.20
8091,WMO34273,46.97,50.95
8092,WMO35001,50.47,52.38
8093,WMO35007,50.33,51.87
8094,WMO35127,55.63,51.02
8095,WMO35138,58.60,51.07
8096,WMO40622,45.13,35.42
8097,WMO41863,88.68,25.65
8098,WMO41895,88.70,24.37
8099,WMO41909,89.93,24.25
8100,WMO41926,88.82,23.65
8101,WMO41929,89.85,23.60
8102,WMO41933,91.18,23.43
8103,WMO41939,90.18,23.17
8104,WMO41946,89.08,22.72
8105,WMO41947,89.53,22.78
8106,WMO41953,91.10,22.87
8107,WMO41958,89.50,22.60
8108,WMO41960,90.33,22.33
8109,WMO41963,91.10,22.43
8110,WMO41964,91.43,22.48
8111,WMO41966,92.20,22.53
8112,WMO41984,90.23,21.98
8113,WMO41989,91.85,21.82
8114,WMO41998,92.30,20.87
8115,WMO44406,80.95,29.25
8116,WMO44409,80.55,28.80
8117,WMO44418,81.67,28.10
8118,WMO44429,82.50,28.05
8119,WMO64463,14.82,-5.58
8120,WMO64705,16.72,10.48
8121,WMO67863,28.90,-19.00
8122,WMO71003,-123.10,50.13
8123,WMO71142,-100.93,53.02
8124,WMO71272,-79.87,44.85
8125,WMO71292,-81.53,45.23
8126,WMO71305,-74.28,45.47
8127,WMO71369,-74.67,45.02
8128,WMO71675,-73.55,45.63
8129,WMO71684,-122.93,50.07
8130,WMO71685,-122.93,50.07
8131,WMO71689,-123.20,49.40
8132,WMO87585,-58.48,-34.58
8133,WMO87800,-71.52,-41.97
8134,WMO94786,152.85,-31.43
8135,WMO95721,148.65,-33.85
8136,WMO95748,150.78,-34.57
8137,WMO02851,25.38,64.93
8138,WMO02926,21.78,61.48
8139,WMO02955,27.63,62.90
8140,WMO02957,21.65,63.10
8141,WMO06135,11.38,55.32
8142,WMO06188,12.40,55.87
8143,WMO06635,7.60,47.12
8144,WMO07072,4.15,49.20
8145,WMO07554,3.45,44.53
8146,WMO10210,7.90,53.05
8147,WMO10312,8.17,52.32
8148,WMO10520,7.42,50.42
8149,WMO10537,9.02,50.75
8150,WMO10747,9.68,48.92
8151,WMO11389,15.62,48.18
8152,WMO12670,21.77,49.70
8153,WMO20471,82.93,75.95
8154,WMO20476,88.90,75.40
8155,WMO20871,82.70,71.87
8156,WMO20946,59.08,70.43
8157,WMO20967,72.50,70.17
8158,WMO20978,83.17,70.08
8159,WMO21535,138.90,74.67
8160,WMO21608,113.50,73.22
8161,WMO21636,139.87,73.33
8162,WMO21711,119.87,73.00
8163,WMO21721,126.35,72.40
8164,WMO21813,123.57,71.92
8165,WMO21821,129.12,72.00
8166,WMO21937,135.67,70.03
8167,WMO21978,170.92,70.08
8168,WMO22003,31.97,69.93
8169,WMO22004,30.20,69.40
8170,WMO22012,33.08,69.72
8171,WMO22100,28.92,68.53
8172,WMO22101,28.77,68.97
8173,WMO22105,30.72,68.35
8174,WMO22140,39.75,68.15
8175,WMO22193,49.30,68.77
8176,WMO22213,33.35,67.55
8177,WMO22249,39.65,67.12
8178,WMO22361,42.48,66.72
8179,WMO22383,47.72,66.73
8180,WMO22413,33.93,65.78
8181,WMO22429,35.68,65.02
8182,WMO22456,41.87,65.37
8183,WMO22481,46.20,65.77
8184,WMO22525,34.92,64.57
8185,WMO22529,35.88,64.23
8186,WMO22541,38.40,64.83
8187,WMO22546,39.75,64.55
8188,WMO22551,40.27,64.85
8189,WMO22559,41.65,64.22
8190,WMO22573,45.77,64.90
8191,WMO22638,36.70,63.32
8192,WMO22648,39.23,63.12
8193,WMO22656,41.78,63.47
8194,WMO22671,44.43,64.00
8195,WMO22686,47.90,63.45
8196,WMO22717,32.38,62.10
8197,WMO22727,34.30,62.17
8198,WMO22749,39.30,62.13
8199,WMO22762,42.78,62.82
8200,WMO22805,30.88,61.37
8201,WMO22829,35.48,61.02
8202,WMO22869,43.35,61.13
8203,WMO22876,45.93,61.53
8204,WMO22889,47.98,61.12
8205,WMO22891,30.32,60.55
8206,WMO22897,29.00,60.22
8207,WMO22912,32.98,60.98
8208,WMO22913,33.55,60.72
8209,WMO22917,32.32,60.12
8210,WMO22925,34.78,60.63
8211,WMO22951,40.25,60.98
8212,WMO22974,44.22,60.40
8213,WMO22981,46.25,60.77
8214,WMO22983,47.60,60.70
8215,WMO23078,88.25,69.33
8216,WMO23112,57.98,68.80
8217,WMO23114,55.48,68.53
8218,WMO23174,86.25,68.67
8219,WMO23179,87.77,68.10
8220,WMO23305,52.55,66.25
8221,WMO23339,68.68,66.03
8222,WMO23345,72.93,66.63
8223,WMO23358,76.78,66.10
8224,WMO23376,88.37,66.93
8225,WMO23431,65.93,65.83
8226,WMO23443,74.50,65.83
8227,WMO23453,78.40,65.95
8228,WMO23463,84.32,65.97
8229,WMO23465,82.45,65.70
8230,WMO23471,76.60,60.92
8231,WMO23503,53.97,65.03
8232,WMO23518,57.62,64.27
8233,WMO23578,87.57,64.23
8234,WMO23589,93.78,64.20
8235,WMO23635,69.60,63.67
8236,WMO23656,78.32,63.38
8237,WMO23657,75.28,63.12
8238,WMO23699,101.10,62.70
8239,WMO23708,52.48,62.23
8240,WMO23741,71.67,62.75
8241,WMO23748,74.48,62.23
8242,WMO23758,77.32,62.15
8243,WMO23774,86.27,62.48
8244,WMO23776,89.00,62.45
8245,WMO23788,92.10,62.30
8246,WMO23812,56.87,61.83
8247,WMO23823,64.90,61.95
8248,WMO23847,71.30,61.30
8249,WMO23862,82.42,61.53
8250,WMO23939,68.97,60.33
8251,WMO23946,74.02,60.50
8252,WMO23947,71.48,60.07
8253,WMO23982,93.42,61.00
8254,WMO23992,97.50,60.72
8255,WMO24076,139.67,69.33
8256,WMO24194,146.22,68.55
8257,WMO24219,108.53,67.13
8258,WMO24261,130.38,67.80
8259,WMO24263,134.68,67.65
8260,WMO24322,112.43,66.73
8261,WMO24338,117.40,66.03
8262,WMO24361,131.60,66.77
8263,WMO24371,136.68,66.80
8264,WMO24449,127.12,65.30
8265,WMO24462,130.00,65.30
8266,WMO24477,135.80,65.30
8267,WMO24525,112.52,64.60
8268,WMO24538,116.92,64.23
8269,WMO24557,126.45,64.28
8270,WMO24585,144.40,64.55
8271,WMO24588,141.88,64.05
8272,WMO24643,124.83,63.95
8273,WMO24644,120.32,63.45
8274,WMO24668,132.02,63.32
8275,WMO24679,139.60,63.22
8276,WMO24684,141.73,63.33
8277,WMO24691,145.60,63.83
8278,WMO24725,111.23,62.53
8279,WMO24726,113.87,62.53
8280,WMO24737,116.15,62.27
8281,WMO24739,119.85,62.28
8282,WMO24753,129.67,62.73
8283,WMO24758,127.07,62.27
8284,WMO24763,134.43,62.82
8285,WMO24771,136.85,62.78
8286,WMO24802,102.80,61.73
8287,WMO24807,100.47,61.32
8288,WMO24826,114.62,61.62
8289,WMO24843,124.55,61.92
8290,WMO24871,135.50,61.87
8291,WMO24894,147.67,61.85
8292,WMO24898,149.63,61.12
8293,WMO24918,108.08,60.05
8294,WMO24928,111.73,60.27
8295,WMO24933,119.30,60.95
8296,WMO25017,154.50,69.17
8297,WMO25034,162.30,69.62
8298,WMO25042,167.97,69.92
8299,WMO25044,166.58,69.50
8300,WMO25051,170.25,69.70
8301,WMO25121,158.72,68.73
8302,WMO25129,161.17,68.15
8303,WMO25147,166.45,68.05
8304,WMO25151,170.78,68.88
8305,WMO25335,164.28,66.53
8306,WMO25469,176.77,65.18
8307,WMO25627,158.50,63.30
8308,WMO25648,167.85,63.20
8309,WMO25700,150.67,62.80
8310,WMO25707,150.67,62.08
8311,WMO25715,155.80,62.52
8312,WMO25808,152.38,61.13
8313,WMO25820,159.22,61.92
8314,WMO25904,150.70,60.60
8315,WMO25916,151.35,58.83
8316,WMO25919,153.33,59.10
8317,WMO25922,155.88,60.72
8318,WMO25941,163.02,60.73
8319,WMO26067,29.50,59.43
8320,WMO26069,30.13,59.35
8321,WMO26072,31.00,59.93
8322,WMO26080,32.03,59.45
8323,WMO26099,34.70,59.50
8324,WMO26179,31.25,58.52
8325,WMO26268,29.95,57.82
8326,WMO26285,32.53,58.27
8327,WMO26291,33.90,58.42
8328,WMO26381,32.47,57.65
8329,WMO26456,28.72,56.72
8330,WMO26479,31.63,56.48
8331,WMO26578,31.18,55.62
8332,WMO26711,21.78,54.63
8333,WMO26784,32.43,54.42
8334,WMO26894,33.75,53.53
8335,WMO26976,31.60,53.02
8336,WMO27020,38.58,59.95
8337,WMO27026,39.17,59.60
8338,WMO27106,36.43,58.85
8339,WMO27108,35.63,58.57
8340,WMO27164,44.32,58.82
8341,WMO27176,46.77,58.93
8342,WMO27215,37.10,58.03
8343,WMO27223,39.13,58.48
8344,WMO27277,45.77,57.85
8345,WMO27283,48.35,58.30
8346,WMO27296,49.92,58.10
8347,WMO27453,43.43,56.68
8348,WMO27485,47.77,56.63
8349,WMO27491,48.73,57.00
8350,WMO27577,45.50,55.53
8351,WMO27593,49.85,56.08
8352,WMO27643,42.12,55.33
8353,WMO27653,43.78,55.37
8354,WMO27752,43.23,54.63
8355,WMO27756,43.77,54.43
8356,WMO27760,45.25,54.13
8357,WMO27785,48.33,54.32
8358,WMO27817,36.53,53.38
8359,WMO27848,41.80,53.45
8360,WMO27872,46.42,53.85
8361,WMO27930,39.52,52.70
8362,WMO27935,40.48,52.88
8363,WMO27955,43.40,52.97
8364,WMO27957,42.72,52.67
8365,WMO27972,46.43,53.05
8366,WMO27981,47.52,53.15
8367,WMO28097,73.28,59.58
8368,WMO28165,66.08,58.72
8369,WMO28366,67.08,57.42
8370,WMO28502,51.03,56.23
8371,WMO28676,69.12,54.78
8372,WMO29059,89.28,59.43
8373,WMO29149,86.72,58.63
8374,WMO29203,76.50,58.57
8375,WMO29276,94.73,58.17
8376,WMO29332,83.75,57.57
8377,WMO29374,93.25,57.67
8378,WMO29393,99.53,57.65
8379,WMO29464,90.58,56.65
8380,WMO29467,90.52,56.28
8381,WMO29485,96.05,56.67
8382,WMO29558,89.20,55.53
8383,WMO29561,90.32,56.03
8384,WMO29563,92.20,56.12
8385,WMO29566,92.27,55.93
8386,WMO29571,92.73,56.07
8387,WMO29578,93.73,55.72
8388,WMO29580,95.27,56.17
8389,WMO29662,91.62,55.38
8390,WMO29664,90.83,55.08
8391,WMO29771,92.08,55.35
8392,WMO29772,93.43,54.35
8393,WMO29874,92.88,53.58
8394,WMO29876,94.20,53.68
8395,WMO29974,93.23,52.80
8396,WMO30074,117.60,59.93
8397,WMO30127,105.73,58.23
8398,WMO30142,111.25,58.88
8399,WMO30165,116.02,58.42
8400,WMO30173,119.80,59.00
8401,WMO30198,123.72,58.07
8402,WMO30323,105.80,56.80
8403,WMO30526,107.07,54.48
8404,WMO30637,107.73,53.32
8405,WMO30714,102.70,52.10
8406,WMO31005,126.27,58.97
8407,WMO31011,127.05,59.67
8408,WMO31016,128.50,58.63
8409,WMO31026,130.62,58.73
8410,WMO31041,133.03,59.63
8411,WMO31062,137.67,59.77
8412,WMO31083,144.78,59.97
8413,WMO31087,141.85,58.82
8414,WMO31096,149.03,59.15
8415,WMO31102,125.97,57.65
8416,WMO31285,134.42,54.50
8417,WMO31561,137.03,50.53
8418,WMO31583,129.92,49.78
8419,WMO31683,140.08,49.65
8420,WMO31733,135.88,48.82
8421,WMO32010,142.90,53.50
8422,WMO32333,163.23,57.65
8423,WMO32519,161.20,54.62
8424,WMO32562,156.30,52.83
8425,WMO33049,32.58,52.18
8426,WMO33231,30.23,51.28
8427,WMO33356,31.80,50.22
8428,WMO33362,32.38,50.58
8429,WMO33376,33.98,50.37
8430,WMO33487,32.05,49.42
8431,WMO33495,33.27,49.62
8432,WMO33605,32.67,49.08
8433,WMO33609,32.67,48.72
8434,WMO33621,34.20,49.15
8435,WMO33717,32.15,48.07
8436,WMO33723,33.90,48.43
8437,WMO33846,31.95,47.03
8438,WMO33862,33.28,47.32
8439,WMO33915,33.88,46.45
8440,WMO33939,34.20,45.65
8441,WMO33976,35.38,45.03
8442,WMO34003,36.30,52.32
8443,WMO34013,37.60,52.43
8444,WMO34109,36.32,51.20
8445,WMO34139,40.70,51.05
8446,WMO34146,42.08,51.37
8447,WMO34171,46.03,51.55
8448,WMO34202,35.77,50.80
8449,WMO34231,39.50,51.00
8450,WMO34238,40.42,51.48
8451,WMO34253,43.73,50.95
8452,WMO34254,42.68,50.53
8453,WMO34262,44.57,50.83
8454,WMO34267,44.12,50.37
8455,WMO34302,35.53,50.20
8456,WMO34319,37.70,49.63
8457,WMO34321,38.10,50.22
8458,WMO34344,41.15,49.80
8459,WMO34356,43.67,49.80
8460,WMO34373,46.88,50.05
8461,WMO34401,35.45,49.38
8462,WMO34407,35.25,48.80
8463,WMO34409,36.32,48.90
8464,WMO34438,40.38,48.93
8465,WMO34445,41.83,49.22
8466,WMO34461,44.00,49.30
8467,WMO34476,46.85,49.13
8468,WMO34509,36.23,48.13
8469,WMO34510,37.98,48.60
8470,WMO34535,40.30,48.30
8471,WMO34555,43.12,48.33
8472,WMO34578,46.12,48.07
8473,WMO34607,35.33,47.27
8474,WMO34609,36.33,47.33
8475,WMO34644,41.10,47.58
8476,WMO34646,42.12,47.63
8477,WMO34662,44.70,47.93
8478,WMO34727,38.27,46.80
8479,WMO34743,42.48,47.15
8480,WMO34772,46.32,47.13
8481,WMO34785,47.93,46.92
8482,WMO34845,41.97,46.07
8483,WMO34861,44.18,46.30
8484,WMO34868,44.63,45.80
8485,WMO34871,46.02,46.37
8486,WMO34887,47.22,45.80
8487,WMO34958,43.45,45.10
8488,WMO34975,46.03,45.35
8489,WMO34984,47.35,45.40
8490,WMO36073,90.78,52.27
8491,WMO36078,90.20,51.00
8492,WMO36083,92.17,52.05
8493,WMO36091,93.00,52.25
8494,WMO36092,93.90,52.13
8495,WMO36103,96.12,52.47
8496,WMO36278,90.42,50.37
8497,WMO37021,40.08,44.62
8498,WMO37036,41.97,44.63
8499,WMO37058,43.45,44.13
8500,WMO37144,44.05,43.75
8501,WMO37163,46.72,43.83
8502,WMO37193,41.73,43.45
8503,WMO37212,43.63,43.53
8504,WMO37218,44.85,43.15
8505,WMO37244,46.12,43.35
8506,WMO37463,46.97,42.40
8507,WMO38598,69.82,40.27
8508,WMO38725,69.67,39.43
8509,WMO38734,70.20,39.45
8510,WMO38744,71.87,39.28
8511,WMO38838,68.35,38.05
8512,WMO38844,69.23,38.25
8513,WMO38846,69.98,38.37
8514,WMO38847,69.28,38.07
8515,WMO40183,35.22,31.77
8516,WMO40401,38.12,26.48
8517,WMO40616,44.00,36.15
8518,WMO40643,40.13,33.80
8519,WMO40645,43.32,33.45
8520,WMO40660,45.07,32.92
8521,WMO40662,45.95,33.10
8522,WMO40664,45.82,32.50
8523,WMO40690,47.78,30.52
8524,WMO41399,44.02,15.77
8525,WMO41438,44.37,14.13
8526,WMO41529,71.93,34.03
8527,WMO41951,90.65,22.68
8528,WMO41965,91.70,22.58
8529,WMO48030,93.62,22.65
8530,WMO48051,92.63,20.85
8531,WMO48072,93.73,18.85
8532,WMO48075,97.22,19.68
8533,WMO48085,94.58,17.58
8534,WMO48087,95.42,17.67
8535,WMO48095,95.65,16.73
8536,WMO48101,95.67,16.27
8537,WMO48825,105.77,20.97
8538,WMO48928,104.07,20.42
8539,WMO48945,103.65,18.37
8540,WMO48997,105.32,11.47
8541,WMO60731,10.45,36.07
8542,WMO61802,-13.52,12.57
8543,WMO64512,11.57,1.58
8544,WMO64570,13.43,-1.65
8545,WMO64820,9.80,1.90
8546,WMO65124,8.53,8.55
8547,WMO65200,3.60,7.97
8548,WMO65210,3.93,6.83
8549,WMO65213,3.33,7.17
8550,WMO65252,7.00,5.48
8551,WMO65450,-0.75,6.67
8552,WMO67085,47.50,-18.87
8553,WMO67875,31.43,-19.32
8554,WMO68109,17.07,-22.60
8555,WMO68151,25.83,-23.35
8556,WMO68592,31.12,-29.60
8557,WMO71001,-139.03,61.37
8558,WMO71002,-64.10,53.55
8559,WMO71022,-130.43,54.28
8560,WMO71041,-61.37,45.65
8561,WMO71085,-113.98,49.52
8562,WMO71111,-131.80,53.25
8563,WMO71167,-116.45,53.57
8564,WMO71192,-122.50,53.02
8565,WMO71247,-110.72,50.02
8566,WMO71260,-84.50,46.48
8567,WMO71267,-112.78,49.62
8568,WMO71290,-123.13,55.28
8569,WMO71293,-123.12,50.00
8570,WMO71366,-123.12,50.13
8571,WMO71398,-80.60,51.28
8572,WMO71410,-97.83,53.95
8573,WMO71513,-61.78,50.18
8574,WMO71527,-92.73,49.82
8575,WMO71686,-130.02,58.42
8576,WMO71691,-68.20,49.12
8577,WMO71697,-78.88,43.92
8578,WMO71921,-122.95,50.08
8579,WMO71941,-77.77,48.05
8580,WMO71947,-77.80,49.75
8581,WMO78328,-81.42,23.25
8582,WMO78764,-84.13,9.95
8583,WMO84010,-89.62,-0.90
8584,WMO84036,-77.82,0.60
8585,WMO84045,-78.73,0.25
8586,WMO84050,-79.37,0.02
8587,WMO84056,-78.23,0.03
8588,WMO84076,-78.37,-0.22
8589,WMO84105,-79.33,-0.47
8590,WMO84252,-79.98,-3.43
8591,WMO85139,-66.90,-14.17
8592,WMO85968,-67.60,-54.92
8593,WMO86586,-55.08,-34.85
8594,WMO91329,151.90,8.55
8595,WMO91350,159.78,6.67
8596,WMO95142,134.23,-12.05
8597,WMO95307,116.77,-20.70
8598,WMO95658,136.87,-30.47
8599,WMO95784,152.50,-31.88
8600,WMO95954,144.68,-40.67
8601,WMO01114,13.65,66.90
8602,WMO02720,24.86,67.70
8603,WMO02738,25.72,63.73
8604,WMO02748,27.86,62.17
8605,WMO02768,26.05,61.22
8606,WMO02798,28.83,63.67
8607,WMO02850,27.91,62.32
8608,WMO02852,23.12,63.84
8609,WMO02880,24.17,65.85
8610,WMO02881,26.37,65.98
8611,WMO02883,27.75,64.22
8612,WMO02959,28.22,61.05
8613,WMO02983,24.65,60.52
8614,WMO02998,24.96,60.20
8615,WMO06608,6.98,47.05
8616,WMO06695,8.59,46.63
8617,WMO06728,7.84,46.20
8618,WMO07266,3.55,47.82
8619,WMO10441,9.36,51.28
8620,WMO25561,174.42,64.87
8621,WMO29674,93.38,55.12
8622,WMO32222,160.73,59.60
8623,WMO36104,95.58,51.48
8624,WMO38705,67.60,39.50
8625,WMO38715,68.58,39.57
8626,WMO38718,68.38,39.10
8627,WMO38719,68.87,39.08
8628,WMO38851,70.30,39.00
8629,WMO38856,70.88,38.47
8630,WMO38869,72.63,38.17
8631,WMO38875,73.55,39.02
8632,WMO38878,73.97,38.17
8633,WMO38932,68.57,37.95
8634,WMO38951,71.55,37.95
8635,WMO38957,71.60,36.72
8636,WMO40619,43.60,35.75
8637,WMO40627,41.02,34.38
8638,WMO40632,44.65,34.88
8639,WMO40646,43.75,33.63
8640,WMO40655,44.72,32.55
8641,WMO40657,44.45,32.45
8642,WMO40666,46.72,32.47
8643,WMO40675,46.10,31.72
8644,WMO41200,55.16,24.90
8645,WMO43125,77.53,17.92
8646,WMO48894,106.72,10.65
8647,WMO65075,11.15,10.28
8648,WMO65232,5.30,7.28
8649,WMO66118,14.25,-6.27
8650,WMO71099,-87.68,56.02
8651,WMO71174,-94.07,61.09
8652,WMO71587,-52.78,47.52
8653,WMO71678,-91.76,53.44
8654,WMO72517,-75.43,40.65
8655,WMO72525,-80.67,41.27
8656,WMO72672,-108.48,43.07
8657,WMO81006,-59.80,3.37
8658,WMO81058,-57.30,6.25
8659,WMO81080,-59.48,5.18
8660,WMO82096,-50.42,0.52
8661,WMO82188,-50.48,-1.68
8662,WMO82333,-60.05,-3.03
8663,WMO82382,-43.35,-3.73
8664,WMO82411,-69.93,-4.25
8665,WMO82565,-47.45,-5.53
8666,WMO82567,-50.00,-6.12
8667,WMO82590,-37.80,-5.65
8668,WMO82659,-48.20,-7.20
8669,WMO82676,-44.23,-6.03
8670,WMO82690,-37.08,-6.47
8671,WMO82691,-36.82,-6.12
8672,WMO82696,-35.68,-6.97
8673,WMO82792,-37.07,-7.88
8674,WMO82796,-35.88,-7.27
8675,WMO82797,-35.72,-7.83
8676,WMO82800,-34.95,-7.12
8677,WMO82890,-37.08,-8.42
8678,WMO82990,-37.43,-9.75
8679,WMO82992,-36.70,-9.45
8680,WMO82996,-35.43,-9.18
8681,WMO83011,-49.23,-25.40
8682,WMO83033,-48.30,-10.18
8683,WMO83054,-43.37,-22.98
8684,WMO83065,-48.35,-10.28
8685,WMO83103,-41.30,-21.70
8686,WMO83115,-43.72,-22.93
8687,WMO83221,-38.97,-12.18
8688,WMO83222,-39.08,-12.67
8689,WMO83249,-38.55,-12.28
8690,WMO83267,-56.72,-13.43
8691,WMO83292,-41.30,-13.82
8692,WMO83363,-55.42,-15.82
8693,WMO83364,-56.07,-15.78
8694,WMO83410,-54.57,-16.45
8695,WMO83419,-48.97,-16.23
8696,WMO83428,-46.55,-16.37
8697,WMO83436,-43.82,-16.70
8698,WMO83446,-39.55,-16.73
8699,WMO83521,-49.52,-18.97
8700,WMO83525,-48.22,-18.88
8701,WMO83576,-47.97,-19.75
8702,WMO83616,-51.42,-22.17
8703,WMO83635,-44.87,-20.17
8704,WMO83639,-41.87,-20.52
8705,WMO83652,-47.77,-21.13
8706,WMO83749,-41.75,-22.33
8707,WMO83755,-43.17,-22.90
8708,WMO83778,-46.47,-23.43
8709,WMO83779,-46.63,-23.50
8710,WMO83829,-45.87,-23.22
8711,WMO83851,-47.43,-23.48
8712,WMO83905,-48.78,-26.22
8713,WMO83926,-48.63,-26.87
8714,WMO83952,-51.13,-29.93
8715,WMO91553,167.98,-15.28
8716,WMO94204,123.82,-17.57
8717,WMO95716,149.73,-34.81
8718,WMO95839,142.17,-36.67
8719,WMO01150,14.95,66.50
8720,WMO01338,6.65,61.17
8721,WMO02126,17.70,65.01
8722,WMO02355,17.53,61.70
8723,WMO02718,28.18,61.52
8724,WMO02928,29.72,62.60
8725,WMO02931,21.19,62.33
8726,WMO03105,-6.25,55.68
8727,WMO06215,4.44,52.14
8728,WMO07059,2.70,49.97
8729,WMO07166,4.16,48.78
8730,WMO07296,6.84,47.59
8731,WMO07490,6.11,45.93
8732,WMO10268,12.67,53.52
8733,WMO10840,9.92,48.44
8734,WMO11025,14.90,48.70
8735,WMO11260,13.17,46.99
8736,WMO11265,13.67,46.60
8737,WMO11318,10.86,46.91
8738,WMO11372,13.13,47.11
8739,WMO11747,17.13,49.45
8740,WMO11801,17.15,48.40
8741,WMO11955,21.32,49.03
8742,WMO12766,20.53,48.48
8743,WMO15000,26.57,48.20
8744,WMO15007,25.89,47.84
8745,WMO15014,23.47,47.66
8746,WMO15023,26.24,47.63
8747,WMO15025,27.22,47.83
8748,WMO15033,24.65,47.60
8749,WMO15042,22.09,47.34
8750,WMO15047,23.87,47.44
8751,WMO15056,26.93,47.36
8752,WMO15069,25.13,47.32
8753,WMO15073,26.38,47.21
8754,WMO15083,23.90,47.13
8755,WMO15088,25.25,47.10
8756,WMO15094,27.58,47.01
8757,WMO15095,22.59,46.99
8758,WMO15099,23.03,46.86
8759,WMO15107,25.36,46.93
8760,WMO15109,26.39,46.93
8761,WMO15113,27.44,46.84
8762,WMO15117,22.11,46.79
8763,WMO15118,22.62,46.69
8764,WMO15119,22.79,46.76
8765,WMO15123,24.16,46.75
8766,WMO15124,24.65,46.89
8767,WMO15127,25.51,46.71
8768,WMO15136,21.54,46.52
8769,WMO15138,22.17,46.64
8770,WMO15148,25.30,46.65
8771,WMO15154,27.71,46.65
8772,WMO15160,22.47,46.53
8773,WMO15162,23.04,46.36
8774,WMO15163,23.31,46.54
8775,WMO15165,24.23,46.36
8776,WMO15182,22.33,46.28
8777,WMO15184,23.14,46.32
8778,WMO15189,24.59,46.23
8779,WMO15194,26.64,46.27
8780,WMO15199,20.60,46.07
8781,WMO15208,23.56,46.06
8782,WMO15215,25.60,46.08
8783,WMO15217,26.11,45.99
8784,WMO15219,27.17,46.10
8785,WMO15231,23.53,45.96
8786,WMO15238,25.80,45.87
8787,WMO15254,23.93,45.66
8788,WMO15262,26.38,45.82
8789,WMO15264,27.20,45.69
8790,WMO15265,27.41,45.84
8791,WMO15270,21.93,45.69
8792,WMO15279,24.61,45.60
8793,WMO15284,26.41,45.60
8794,WMO15285,26.71,45.55
8795,WMO15289,21.14,45.38
8796,WMO15300,25.53,45.70
8797,WMO15301,25.27,45.43
8798,WMO15307,27.04,45.39
8799,WMO15314,21.89,45.31
8800,WMO15315,22.06,45.18
8801,WMO15316,22.50,45.30
8802,WMO15317,22.53,45.28
8803,WMO15320,23.46,45.39
8804,WMO15324,25.04,45.27
8805,WMO15325,25.51,45.35
8806,WMO15328,26.37,45.32
8807,WMO15333,27.92,45.21
8808,WMO15336,29.16,45.18
8809,WMO15337,29.07,45.09
8810,WMO15341,22.86,45.00
8811,WMO15344,23.81,45.17
8812,WMO15345,24.57,45.02
8813,WMO15347,24.67,45.18
8814,WMO15349,25.73,45.14
8815,WMO15364,22.01,44.92
8816,WMO15366,22.42,44.88
8817,WMO15369,23.71,44.88
8818,WMO15373,24.87,44.85
8819,WMO15387,29.60,44.90
8820,WMO15388,21.63,44.72
8821,WMO15395,24.24,44.67
8822,WMO15402,26.66,44.72
8823,WMO15406,27.96,44.69
8824,WMO15408,28.34,44.73
8825,WMO15416,24.79,44.56
8826,WMO15419,25.58,44.65
8827,WMO15421,26.21,44.50
8828,WMO15422,26.09,44.41
8829,WMO15425,27.38,44.55
8830,WMO15428,29.00,44.69
8831,WMO15434,24.35,44.44
8832,WMO15445,28.04,44.35
8833,WMO15455,25.54,44.28
8834,WMO15462,28.25,44.24
8835,WMO15465,23.33,44.03
8836,WMO15469,24.36,44.10
8837,WMO15475,26.64,44.07
8838,WMO15479,27.97,44.09
8839,WMO15489,25.35,43.98
8840,WMO15494,23.94,43.79
8841,WMO15498,25.35,43.66
8842,WMO16606,23.57,41.07
8843,WMO16624,24.60,40.98
8844,WMO16632,21.78,40.30
8845,WMO16642,20.82,39.70
8846,WMO16685,20.50,38.12
8847,WMO16706,26.13,38.33
8848,WMO16715,23.78,38.10
8849,WMO16718,23.55,38.07
8850,WMO16741,23.92,37.92
8851,WMO16742,27.07,36.78
8852,WMO16757,26.10,35.20
8853,WMO16759,24.75,35.00
8854,WMO16760,25.32,35.18
8855,WMO16765,27.25,35.52
8856,WMO17020,32.33,41.63
8857,WMO17033,37.90,40.98
8858,WMO17040,40.52,41.03
8859,WMO17045,41.82,41.18
